year,coo_id,coa_id,coo_name,coa_name,coo,coa,coo_iso,coa_iso,f_0_4,f_5_11,f_12_17,f_18_59,f_60,f_other,f_total,m_0_4,m_5_11,m_12_17,m_18_59,m_60,m_other,m_total,total,decade,male_female_ratio,origin_destination_total
2013,2,94,Afghanistan,Italy,AFG,ITA,AFG,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,7681,2010,,207725
2014,2,94,Afghanistan,Italy,AFG,ITA,AFG,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,10769,2010,,207725
2015,2,94,Afghanistan,Italy,AFG,ITA,AFG,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,14893,2010,,207725
2016,2,94,Afghanistan,Italy,AFG,ITA,AFG,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,17959,2010,,207725
2017,2,94,Afghanistan,Italy,AFG,ITA,AFG,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,17493,2010,,207725
2018,2,94,Afghanistan,Italy,AFG,ITA,AFG,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,17766,2010,,207725
2019,2,94,Afghanistan,Italy,AFG,ITA,AFG,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,18689,2010,,207725
2020,2,94,Afghanistan,Italy,AFG,ITA,AFG,ITA,0,0,0,0,0,0,,0,0,0,0,0,0,0,13435,2020,,207725
2021,2,94,Afghanistan,Italy,AFG,ITA,AFG,ITA,0,0,0,0,0,535,535.0,0,0,0,0,0,1840,1840,17936,2020,3.439252336448598,207725
2022,2,94,Afghanistan,Italy,AFG,ITA,AFG,ITA,0,0,0,0,0,241,241.0,0,0,0,0,0,1677,1677,20285,2020,6.95850622406639,207725
2023,2,94,Afghanistan,Italy,AFG,ITA,AFG,ITA,0,0,0,0,0,233,233.0,0,0,0,0,0,1931,1931,18989,2020,8.28755364806867,207725
2001,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,145,2000,,15675
2002,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,145,2000,,15675
2003,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,94,2000,,15675
2004,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,88,2000,,15675
2005,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,87,2000,,15675
2006,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,74,2000,,15675
2007,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,138,2000,,15675
2008,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,138,2000,,15675
2009,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,140,2000,,15675
2010,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,5,5.0,0,0,0,0,0,12,12,76,2010,2.4,15675
2011,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,62,2010,,15675
2012,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,127,2010,,15675
2013,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,192,2010,,15675
2014,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,275,2010,,15675
2015,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,309,2010,,15675
2016,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,350,2010,,15675
2017,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,435,2010,,15675
2018,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,533,2010,,15675
2019,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,50,50.0,0,0,0,0,0,220,220,665,2010,4.4,15675
2020,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,83,83.0,0,0,0,0,0,102,102,653,2020,1.2289156626506024,15675
2021,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,0,,0,0,0,0,0,0,0,2248,2020,,15675
2022,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,1782,1782.0,0,0,0,0,0,2168,2168,3950,2020,1.2166105499438833,15675
2023,2,173,Afghanistan,Spain,AFG,SPA,AFG,ESP,0,0,0,0,0,2214,2214.0,0,0,0,0,0,2537,2537,4751,2020,1.1458897922312556,15675
2001,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,5,2000,,3001
2002,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,5,2000,,3001
2003,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,5,2000,,3001
2004,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,5,2000,,3001
2005,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,5,2000,,3001
2006,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,5,2000,,3001
2007,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,12,2000,,3001
2008,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,16,2000,,3001
2009,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,14,2000,,3001
2010,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,6,2010,,3001
2011,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,10,2010,,3001
2012,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,11,2010,,3001
2013,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,9,2010,,3001
2014,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,10,2010,,3001
2015,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,11,2010,,3001
2016,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,25,2010,,3001
2017,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,18,2010,,3001
2018,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,21,2010,,3001
2019,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,5,5,25,2010,,3001
2020,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,10,10.0,0,0,0,0,0,20,20,51,2020,2.0,3001
2021,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,715,2020,,3001
2022,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,0,0,0,0,0,0,,0,0,0,0,0,0,0,880,2020,,3001
2023,2,155,Afghanistan,Portugal,AFG,POR,AFG,PRT,5,29,99,213,116,94,556.0,5,29,100,213,110,124,581,1137,2020,1.0449640287769784,3001
2001,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,13,40,36,90,0,0,179.0,16,46,41,131,0,0,234,413,2000,1.3072625698324023,1298926
2002,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,0,11,15,23,0,0,49.0,0,6,11,37,0,0,54,183,2000,1.1020408163265305,1298926
2003,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,0,21,21,21,0,0,63.0,0,6,19,39,0,0,64,127,2000,1.0158730158730158,1298926
2004,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,24,36,61,65,0,0,186.0,26,48,35,99,0,0,208,394,2000,1.118279569892473,1298926
2005,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,13,48,24,75,0,0,160.0,7,32,44,89,0,0,172,332,2000,1.075,1298926
2006,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,20,50,55,72,0,0,197.0,17,23,61,115,0,0,216,413,2000,1.0964467005076142,1298926
2007,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,44,138,184,378,0,0,744.0,70,148,266,598,0,0,1082,1826,2000,1.4543010752688172,1298926
2008,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,378,510,446,1378,22,0,2734.0,414,572,774,1788,30,0,3578,6326,2000,1.3087051938551573,1298926
2009,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,244,434,422,1374,14,0,2488.0,218,456,636,2028,46,0,3384,5872,2000,1.360128617363344,1298926
2010,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,108,234,289,846,10,0,1487.0,109,308,339,1186,18,0,1960,3447,2010,1.3180901143241426,1298926
2011,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,208,403,438,1164,20,0,2233.0,183,514,626,1488,33,0,2844,5077,2010,1.2736229287953427,1298926
2012,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,313,656,655,1880,25,0,3529.0,342,804,1110,2526,51,0,4833,18103,2010,1.3695097761405497,1298926
2013,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,288,761,710,2193,30,0,3982.0,292,859,1075,3259,74,0,5559,26256,2010,1.3960321446509292,1298926
2014,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,1415,2293,1737,6481,138,0,12064.0,1547,2503,3493,13427,198,0,21168,37296,2010,1.7546419098143236,1298926
2015,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,3894,5672,3804,16843,426,0,30639.0,4153,6772,6369,45450,619,0,63363,94002,2010,2.068050523842162,1298926
2016,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,4712,7382,4673,21330,658,0,38755.0,5062,8583,7061,57787,868,0,79361,118116,2010,2.0477615791510773,1298926
2017,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,5796,8982,5576,25516,958,0,46828.0,6147,10437,8659,90186,1156,0,116585,163413,2010,2.489642948663193,1298926
2018,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,6348,9156,5887,25312,1002,0,47705.0,6830,10468,8888,96421,1207,0,123814,171519,2010,2.5954092862383398,1298926
2019,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,6043,9165,5731,25142,1089,0,47170.0,6547,10397,7405,43607,1277,0,69233,117595,2010,1.4677337290650838,1298926
2020,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,7816,9860,6106,24170,1099,0,49051.0,8300,11147,8402,46908,1296,0,76053,129323,2020,1.5504882673136124,1298926
2021,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,6640,10496,6567,26058,1272,0,51033.0,7046,11763,8467,53338,1415,0,82029,140709,2020,1.607371700664276,1298926
2022,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,6472,10213,6313,25309,1186,0,49493.0,6933,11278,7993,51813,1303,0,79320,139394,2020,1.6026508799224133,1298926
2023,2,196,Afghanistan,Türkiye,AFG,TUR,AFG,TUR,0,0,0,0,0,0,,0,0,0,0,0,0,0,118790,2020,,1298926
2001,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,479,2000,,118721
2002,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,481,2000,,118721
2003,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,393,2000,,118721
2004,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,403,2000,,118721
2005,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,323,2000,,118721
2006,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,584,2000,,118721
2007,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,844,2000,,118721
2008,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,784,2000,,118721
2009,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,816,2000,,118721
2010,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,322,2010,,118721
2011,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,485,2010,,118721
2012,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,1792,2010,,118721
2013,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,5180,2010,,118721
2014,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,7052,2010,,118721
2015,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,8769,2010,,118721
2016,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,9808,2010,,118721
2017,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,10640,2010,,118721
2018,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,11055,2010,,118721
2019,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,11109,2010,,118721
2020,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,11246,2020,,118721
2021,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,12299,2020,,118721
2022,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,5,49,264,20,5,343.0,0,23,41,475,25,52,616,11944,2020,1.7959183673469388,118721
2023,185,202,Syrian Arab Rep.,United States of America,SYR,USA,SYR,USA,0,0,0,0,0,0,,0,0,0,0,0,0,0,11913,2020,,118721
2001,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,0,0,0,0,0,0,,0,0,0,0,0,0,0,1152,2000,,5403000
2002,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,0,0,0,0,0,0,,0,0,0,0,0,0,0,15677,2000,,5403000
2003,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,0,0,0,0,0,0,,0,0,0,0,0,0,0,16448,2000,,5403000
2004,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,0,0,0,0,0,0,,0,0,0,0,0,0,0,16659,2000,,5403000
2005,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,0,0,0,0,0,0,,0,0,0,0,0,0,0,13357,2000,,5403000
2006,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,0,0,0,0,0,0,,0,0,0,0,0,0,0,7961,2000,,5403000
2007,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,0,0,0,0,0,0,,0,0,0,0,0,0,0,8410,2000,,5403000
2008,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,0,0,0,0,0,0,,0,0,0,0,0,0,0,19246,2000,,5403000
2009,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,656,1386,1512,6454,598,0,10606.0,670,1574,1596,9038,572,0,13450,24056,2000,1.2681501037148784,5403000
2010,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,698,1452,1572,7144,672,0,11538.0,766,1608,1750,10140,614,0,14878,26416,2010,1.2894782457964986,5403000
2011,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,461,783,841,3944,375,0,6404.0,475,888,925,5829,347,0,8464,14868,2010,1.3216739537788882,5403000
2012,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,850,1314,1207,6174,577,0,10122.0,887,1491,1422,9717,512,0,14029,24151,2010,1.3859909108871764,5403000
2013,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,1312,1796,1334,7103,635,0,12180.0,1371,2057,1621,13995,595,0,19639,31819,2010,1.6123973727422003,5403000
2014,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,2862,3796,2304,13410,1137,0,23509.0,3027,4253,3317,35445,1034,0,47076,70585,2010,2.002467140244162,5403000
2015,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,7153,9112,5233,32809,2099,0,56406.0,7748,10830,9982,110145,2075,0,140780,197186,2010,2.495833776548594,5403000
2016,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,22266,26002,14631,87322,3960,0,154181.0,23844,31064,30880,231366,4314,0,321468,475649,2010,2.085003988818337,5403000
2017,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,29156,33713,18949,108349,5007,0,195174.0,31251,39118,32369,263965,5630,0,372333,567507,2010,1.9076977466260876,5403000
2018,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,31698,35129,22205,113564,5887,0,208483.0,33656,41251,30615,264075,6381,0,375978,584461,2010,1.8033988382745836,5403000
2019,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,33515,40141,24860,121530,6532,0,226578.0,35519,44896,32182,267583,7340,0,387520,614098,2010,1.7103160942368631,5403000
2020,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,33504,43480,28316,127719,6922,5,239946.0,35447,48019,34848,275278,8462,0,402054,642557,2020,1.6756020104523517,5403000
2021,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,33601,48055,30900,134410,7652,5,254623.0,35318,52444,37528,283668,9382,5,418345,675490,2020,1.6429976867761358,5403000
2022,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,23736,37457,27016,122055,8419,25,218708.0,24826,40624,34324,247829,9942,115,357660,576793,2020,1.635331126433418,5403000
2023,185,72,Syrian Arab Rep.,Germany,SYR,GFR,SYR,DEU,28378,53759,37545,154912,10751,0,285345.0,30013,58022,49949,341214,13279,8,492485,778454,2020,1.7259282622789955,5403000
2001,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,49,49.0,0,0,0,0,0,143,143,192,2000,2.9183673469387754,233591
2002,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,50,50.0,0,0,0,0,0,157,157,207,2000,3.14,233591
2003,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,44,44.0,0,0,0,0,0,147,147,191,2000,3.340909090909091,233591
2004,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,0,,0,0,0,0,0,0,0,205,2000,,233591
2005,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,48,48.0,0,0,0,0,0,165,165,213,2000,3.4375,233591
2006,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,46,46.0,0,0,0,0,0,170,170,216,2000,3.6956521739130435,233591
2007,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,45,45.0,0,0,0,0,0,172,172,217,2000,3.8222222222222224,233591
2008,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,110,110.0,0,0,0,0,0,356,356,466,2000,3.2363636363636363,233591
2009,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,0,,0,0,0,0,0,0,0,488,2000,,233591
2010,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,144,144.0,0,0,0,0,0,416,416,560,2010,2.888888888888889,233591
2011,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,98,98.0,0,0,0,0,0,253,253,351,2010,2.5816326530612246,233591
2012,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,179,179.0,0,0,0,0,0,461,461,640,2010,2.5754189944134076,233591
2013,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,522,522.0,0,0,0,0,0,952,952,1817,2010,1.8237547892720307,233591
2014,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,1134,1134.0,0,0,0,0,0,1748,1748,4121,2010,1.5414462081128748,233591
2015,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,2110,2110.0,0,0,0,0,0,3069,3069,7890,2010,1.4545023696682464,233591
2016,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,3881,3881.0,0,0,0,0,0,5110,5110,11140,2010,1.316670961092502,233591
2017,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,5578,5578.0,0,0,0,0,0,6942,6942,14914,2010,1.244532090354966,233591
2018,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,7194,7194.0,0,0,0,0,0,8628,8628,19174,2010,1.1993327773144287,233591
2019,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,8347,8347.0,0,0,0,0,0,9897,9897,21488,2010,1.1856954594465077,233591
2020,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,802,802.0,0,0,0,0,0,1785,1785,24436,2020,2.2256857855361596,233591
2021,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,0,,0,0,0,0,0,0,0,38744,2020,,233591
2022,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,18692,18692.0,0,0,0,0,0,21647,21647,41331,2020,1.158089022041515,233591
2023,185,64,Syrian Arab Rep.,France,SYR,FRA,SYR,FRA,0,0,0,0,0,20165,20165.0,0,0,0,0,0,23565,23565,44590,2020,1.1686089759484255,233591
2001,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,10,12,10,30,0,69,131.0,16,9,7,91,0,88,211,342,2000,1.6106870229007633,194560
2002,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,7,18,15,63,0,48,151.0,21,23,20,87,0,55,206,434,2000,1.3642384105960266,194560
2003,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,0,0,0,0,0,44,44.0,0,0,0,0,0,53,53,313,2000,1.2045454545454546,194560
2004,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,6,14,5,33,0,50,108.0,11,14,13,78,0,61,177,285,2000,1.6388888888888888,194560
2005,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,8,6,6,35,0,50,105.0,9,17,14,85,0,64,189,385,2000,1.8,194560
2006,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,0,0,0,0,0,139,139.0,0,0,0,0,0,249,249,505,2000,1.79136690647482,194560
2007,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,52,68,28,228,0,140,516.0,80,108,66,512,0,176,942,1458,2000,1.8255813953488371,194560
2008,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,102,140,44,382,0,180,848.0,146,166,88,914,10,230,1554,2402,2000,1.8325471698113207,194560
2009,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,126,138,66,416,10,220,976.0,148,200,116,1044,10,274,1792,2768,2000,1.8360655737704918,194560
2010,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,78,78,34,249,0,120,559.0,83,107,70,568,5,161,994,1553,2010,1.778175313059034,194560
2011,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,104,98,50,321,0,161,734.0,122,142,92,832,5,213,1406,2140,2010,1.9155313351498637,194560
2012,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,103,115,60,371,5,430,1084.0,135,142,87,1016,16,603,1999,3083,2010,1.8440959409594095,194560
2013,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,238,257,149,807,53,306,1810.0,238,339,213,1632,48,389,2859,4861,2010,1.5795580110497238,194560
2014,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,431,540,316,1630,154,586,3657.0,478,601,425,2321,117,871,4813,8662,2010,1.316106097894449,194560
2015,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,294,394,289,1386,178,251,2792.0,317,443,366,2478,115,124,3843,13157,2010,1.376432664756447,194560
2016,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,577,755,443,2370,216,2124,6485.0,654,795,616,3399,153,2915,8532,15017,2010,1.315651503469545,194560
2017,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,598,811,469,2507,227,3802,8414.0,622,885,591,3329,173,2817,8417,16831,2010,1.0003565486094603,194560
2018,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,555,769,511,2425,236,3731,8227.0,560,867,555,3181,185,4779,10127,18354,2010,1.2309468822170901,194560
2019,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,521,746,481,2358,253,0,4359.0,499,849,565,3040,194,0,5147,19673,2010,1.180775407203487,194560
2020,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,435,664,474,2172,260,0,4005.0,420,752,546,2801,200,0,4719,20105,2020,1.1782771535580525,194560
2021,185,184,Syrian Arab Rep.,Switzerland,SYR,SWI,SYR,CHE,366,622,460,2042,266,0,3756.0,339,707,490,2625,216,0,4377,20401,2020,1.165335463258786,194560
